,subject_id,session_id,label,mean,std,skew,kurtosis
961,6,6,closed,0.09820206781260604,0.04781556794240209,0.6701225756191044,0.8370751885567107
962,6,6,closed,0.11059027395239472,0.05330979674516999,0.640792603576016,0.34150465040844624
963,6,6,closed,0.11717916238603542,0.052698809887077876,0.7871193088993201,0.4179279643264291
964,6,6,closed,0.11849850265033084,0.04930164269477,0.8872085803060851,1.1007505096699486
965,6,6,closed,0.13377479486758637,0.05786134485312086,0.5573432461732329,-0.021540344680651913
966,6,6,closed,0.15019045705521367,0.061030397624958405,0.32119135822287476,-0.24417490155815536
967,6,6,closed,0.14912268326675196,0.05836808945193423,0.37788248554667697,-0.17709372762899234
968,6,6,closed,0.15038128926907088,0.06172508880714534,1.1046662329700467,3.1132130082018223
969,6,6,closed,0.15157087035467234,0.06665718371793745,1.125779924633814,2.0247006170533464
970,6,7,open,0.13399313073989738,0.058757102391156106,0.7186859094525463,0.19018815857985683
971,6,7,open,0.12331329877922488,0.06338075613946409,0.7841258926526083,0.10704032449992384
972,6,7,open,0.12702702558012421,0.07219103776860794,0.8918720223859107,0.46066764699948015
973,6,7,open,0.12824474775576153,0.06710023318380717,1.0631259800391735,1.3206233441955284
974,6,7,open,0.11171676964449205,0.051546816249406775,1.0633895254693717,2.3858569097458497
975,6,7,open,0.10347580856521482,0.04677862747209053,0.47084063849147983,-0.2856854767904182
976,6,7,open,0.12156229612603084,0.062225964346121404,0.9017159544133588,0.8078304752998955
977,6,7,open,0.12569288560052297,0.06125304616898252,0.8750169057007161,0.777275212974327
978,6,7,open,0.12072946099135741,0.054474328699610754,0.6656363999500647,0.5018045577160168
979,6,7,open,0.12995052946460509,0.0635447168614557,0.94484042950436,1.0544341491533942
980,6,7,open,0.11544158522357194,0.06429439742916154,1.2283886552189067,1.5759146650385079
981,6,7,open,0.10823974449107088,0.05136112078467027,1.0013453070692344,1.2073973014972097
982,6,7,open,0.10326431378260274,0.0466867384817492,0.7415439804428359,0.3843827507068709
983,6,7,open,0.0976065481040792,0.041588856969707176,0.5757583941526356,-0.07872976101027529
984,6,7,open,0.10132082189848889,0.04106728987405718,0.560139383282981,0.3263589747785609
985,6,7,open,0.10262011595126998,0.04588656679632072,0.6382555281422517,0.41229999519868565
986,6,7,open,0.11271112528551623,0.05491399897819045,0.7780470892701217,0.3744274906695826
987,6,7,open,0.1183378191536142,0.05592413820306103,0.8074040416798703,0.6352252358363781
988,6,7,open,0.11767999723821648,0.05370151653613959,0.7982619531178216,0.8865618807814006
989,6,7,open,0.12475961694977249,0.0649175501045364,1.2855499159205004,2.606440862145126
990,6,7,open,0.11473557840721565,0.06208688270748817,1.639925710068839,4.115481630133149
991,6,7,open,0.11052423251948663,0.057403999823514386,1.1562307176011857,1.4316273718977257
992,6,7,open,0.1264174983765681,0.06394884881334355,0.7591721433876544,0.0797681701285291
993,6,7,closed,0.18347182211163193,0.10150927078163965,0.8234629028112627,0.06823128190993089
994,6,7,closed,0.1382896958636711,0.06752291140896137,0.7791897034581682,0.39046763898886994
995,6,7,closed,0.16592333833864206,0.07974782086076664,0.5858369432767242,-0.15245134011572414
